      30.5647624501715391       30.6109218655921573
      29.5516645020951962       29.5948314398998811
      28.4827880561089550       28.5224958210322050
      28.5901525099932918       28.6300705587977866
      32.0991641398601715       32.1508842033818567
      29.1725313916681692       29.2146077651082656
      29.1376996475854071       29.1795640741019433
      29.0970241246014076       29.1386706911447391
      29.0641462086298219       29.1056785633703647
      30.3722571073261776       30.4182753365285095
      30.6141088115826072       30.6611359150498721
      29.7575801934654898       29.8016373862105866
      29.7024478814941233       29.7463550464709954
      29.6698869111510817       29.7136936413584856
      29.6058187572309990       29.6492727743331166
      29.1960965147103728       29.2381210171593722
      29.1961262288934584       29.2381749157585595
      29.1277488822335293       29.1695731486188947
      29.0816249434493450       29.1233124493737243
      29.1412909659763955       29.1831503090860878
      29.1941772069593277       29.2362292118330309
      29.2442383193264241       29.2864344080225045
      29.2357789558289234       29.2779691562972069
      31.5525264836284087       31.6026925661908145
      31.6623373523374987       31.7127215293739937
      30.7737169823858032       30.8211115530226323
      29.0621752529867940       29.1037841882618373
      29.1292804989657803       29.1710240014288154
      29.2714240494555256       29.3135938561019707
      29.3347807183743967       29.3771400577834250
      28.7563504668028855       28.7968103755324059
      28.7568239280478863       28.7972908294367294
      28.7675496789686136       28.8080573215209128
      31.9515854112814210       32.0025813103770460
      30.2667783824178294       30.3121638735607597
      30.0321790340239225       30.0769420539323100
      30.2401843222916398       30.2856275296131656
      30.1788890197877713       30.2241909687516284
      29.7244864594982019       29.7682605607205950
      29.7410120483678213       29.7848168923611105
      28.4122142222911869       28.4516377806729359
      28.6607687887601976       28.7008153121770810
      29.1330404610789309       29.1746873842857646
      28.6192800621830052       28.6591600428782876
      28.2329183395127608       28.2714433162633334
      28.5513884129510878       28.5911462612394516
      28.8743643639173584       28.9151190875278381
      29.0574046008233182       29.0987970550854698
      29.1425382965949957       29.1841820216560102
      29.1829300379044589       29.2246247845883325
      29.2624190556334476       29.3044289495902568
      29.3465680218525655       29.3889098924232748
      29.4426472422867995       29.4853147787582053
      29.4575828605841394       29.5003186435031424
      29.5031836908455141       29.5460499869449151
      29.4821185589373016       29.5248789340101681
      29.0560573839279925       29.0974241529097668
      29.0811676399333940       29.1226386357083129
      29.1338747458975895       29.1755156454535758
      28.9488170857656506       28.9898647003075780
      28.9536064641436255       28.9946866606854030
      28.9335262877099950       28.9745413940728582
      28.9846282196496503       29.0258294708718410
      29.0044282837507446       29.0456939134546950
      29.0478705315739028       29.0892764893604401
      29.0287705315420972       29.0701256494219180
      29.0568137017143968       29.0982702661779342
      29.0949689543730940       29.1365540275135224
      29.1296747128453788       29.1713840146419656
      29.1457758467572248       29.1875342880302924
      28.9560855418468783       28.9972043496602261
      28.9575345199871670       28.9986562790412918
      28.9809458600607250       29.0221453136920289
      28.9973679694309006       29.0386269344220302
      28.9953969623941923       29.0366487714797366
      29.0069259802808617       29.0482139036875289
      29.0339842749319494       29.0753706589283567
      29.0039199302837041       29.0452037778538745
      29.0191875665005661       29.0605209738544765
      29.0240807513857995       29.0654269198806787
      29.0430274769734424       29.0844372494979808
      28.9867153561613051       29.0279344055030712
      28.9966260082849487       29.0378796497344460
      29.0143498465182681       29.0556713426395063
      28.9313521137788605       28.9724042306654113
      28.9500761439812244       28.9912001729690836
      28.9723355952921509       29.0135326669331697
      28.9765936688211916       29.0178100576715146
      28.9816558617800162       29.0228851445513456
      28.9988957449662337       29.0401879342029297
